FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/23-01:11:26.000 2025/06/23-01:11:56.000 TFRM TFRM____ 68050F                     0.100000
2025/06/23-01:11:56.000 2025/06/23-01:12:26.000 TFRM TFRM____ 68050F                     0.100000
2025/06/23-01:13:26.001 2025/06/23-01:13:56.000 TFRM TFRM____ 68050F                     0.100000
2025/06/23-01:13:56.000 2025/06/23-01:14:26.000 TFRM TFRM____ 68050F                     0.100000
2025/06/23-23:01:32.001 2025/06/23-23:02:02.000 TFRM TFRM____ 68116A                     0.100000
2025/06/23-23:07:32.001 2025/06/23-23:08:02.000 TFRM TFRM____ 68116A                     0.100000
2025/06/23-23:34:32.001 2025/06/23-23:35:02.000 TFRM TFRM____ 68116A                     0.100000
2025/06/22-23:39:26.001 2025/06/22-23:39:56.000 TFRM TFRM____ 69011A                     0.100000
2025/06/22-23:42:26.001 2025/06/22-23:42:56.000 TFRM TFRM____ 69011A                     0.100000
2025/06/23-01:56:26.000 2025/06/23-01:56:56.000 TFRM TFRM____ 69011A                     0.100000
2025/06/23-01:56:56.000 2025/06/23-01:57:26.000 TFRM TFRM____ 69011A                     0.100000
2025/06/23-01:57:26.000 2025/06/23-01:57:56.000 TFRM TFRM____ 69011A                     0.100000
2025/06/23-01:57:56.000 2025/06/23-01:58:26.000 TFRM TFRM____ 69011A                     0.100000
2025/06/23-00:56:26.000 2025/06/23-00:56:56.000 TFRM TFRM____ 65020ET                    0.100000
2025/06/23-00:57:56.001 2025/06/23-00:58:26.000 TFRM TFRM____ 69045A                     0.100000
2025/06/23-21:55:02.001 2025/06/23-21:55:32.000 TFRM TFRM____ 69045A                     0.100000
2025/06/23-22:05:02.001 2025/06/23-22:05:32.000 TFRM TFRM____ 69045A                     0.100000
2025/06/21-00:24:30.001 2025/06/21-00:25:00.000 TFRM TFRM____ 69069B                     0.100000
2025/06/21-00:25:00.000 2025/06/21-00:25:30.000 TFRM TFRM____ 69069B                     0.100000
2025/06/23-00:56:34.483 2025/06/23-00:56:56.000 TFRM TFRM____ 69082C                     0.100000
2025/06/21-22:30:47.001 2025/06/21-22:31:17.000 TFRM TFRM____ 70032A                     0.100000
2025/06/21-22:38:17.001 2025/06/21-22:38:47.000 TFRM TFRM____ 70032A                     0.100000
2025/06/21-22:39:17.001 2025/06/21-22:39:47.000 TFRM TFRM____ 70032A                     0.100000
2025/06/21-22:40:47.001 2025/06/21-22:41:17.000 TFRM TFRM____ 70032A                     0.100000
2025/06/22-22:10:56.001 2025/06/22-22:11:26.000 TFRM TFRM____ 70032A                     0.100000
2025/06/23-21:52:40.005 2025/06/23-21:53:02.000 TFRM TFRM____ 70032A                     0.100000
2025/06/23-21:53:02.000 2025/06/23-21:53:32.000 TFRM TFRM____ 70032A                     0.100000
2025/06/21-21:30:47.001 2025/06/21-21:31:17.000 TFRM TFRM____ 70069A                     0.100000
2025/06/21-23:33:47.000 2025/06/21-23:34:17.000 TFRM TFRM____ 70069A                     0.100000
